name,dependency
memes,utils
memes,usethis
memes,universalmotif
memes,xml2
metabinR,R
metabinR,methods
metabinR,rJava
metapone,R
metapone,BiocParallel
metapone,fields
metapone,markdown
metapone,fdrtool
metapone,fgsea
metapone,ggplot2
metapone,ggrepel
metapone,methods
methylCC,R
methylCC,FlowSorted.Blood.450k
methylCC,Biobase
methylCC,GenomicRanges
methylCC,IRanges
methylCC,S4Vectors
methylCC,dplyr
methylCC,magrittr
methylCC,minfi
methylCC,bsseq
methylCC,quadprog
methylCC,plyranges
methylCC,stats
methylCC,utils
methylCC,bumphunter
methylCC,genefilter
methylCC,methods
methylCC,IlluminaHumanMethylation450kmanifest
methylCC,IlluminaHumanMethylation450kanno.ilmn12.hg19
methylscaper,R
methylscaper,shiny
methylscaper,shinyjs
methylscaper,seriation
methylscaper,BiocParallel
methylscaper,seqinr
methylscaper,Biostrings
methylscaper,Rfast
methylscaper,grDevices
methylscaper,graphics
methylscaper,stats
methylscaper,utils
methylscaper,tools
methylscaper,methods
methylscaper,shinyFiles
methylscaper,data.table
methylscaper,SummarizedExperiment
miRSM,R
miRSM,WGCNA
miRSM,flashClust
miRSM,dynamicTreeCut
miRSM,GFA
miRSM,igraph
miRSM,linkcomm
miRSM,MCL
miRSM,NMF
miRSM,biclust
miRSM,iBBiG
miRSM,fabia
miRSM,BicARE
miRSM,isa2
miRSM,s4vd
miRSM,BiBitR
miRSM,rqubic
miRSM,Biobase
miRSM,PMA
miRSM,stats
miRSM,dbscan
miRSM,subspace
miRSM,mclust
miRSM,SOMbrero
miRSM,ppclust
miRSM,miRspongeR
miRSM,Rcpp
miRSM,utils
miRSM,SummarizedExperiment
miRSM,GSEABase
miRSM,org.Hs.eg.db
miRSM,MatrixCorrelation
miRSM,energy
miaViz,R
miaViz,SummarizedExperiment
miaViz,TreeSummarizedExperiment
miaViz,mia
miaViz,ggplot2
miaViz,ggraph
miaViz,methods
miaViz,stats
miaViz,S4Vectors
miaViz,BiocGenerics
miaViz,BiocParallel
miaViz,DelayedArray
miaViz,scater
miaViz,ggtree
miaViz,ggnewscale
miaViz,viridis
miaViz,tibble
miaViz,tidytree
miaViz,tidygraph
miaViz,rlang
miaViz,purrr
miaViz,tidyr
miaViz,dplyr
miaViz,ape
miaViz,DirichletMultinomial
minet,infotheo
mitoClone2,R
mitoClone2,reshape2
mitoClone2,GenomicRanges
mitoClone2,pheatmap
mitoClone2,deepSNV
mitoClone2,grDevices
mitoClone2,graphics
mitoClone2,stats
mitoClone2,utils
mitoClone2,S4Vectors
mitoClone2,Rhtslib
mitoClone2,parallel
mitoClone2,methods
mitoClone2,ggplot2
mosbi,R
mosbi,Rcpp
mosbi,BH
mosbi,xml2
mosbi,methods
mosbi,igraph
mosbi,fabia
mosbi,RcppParallel
mosbi,biclust
mosbi,isa2
mosbi,QUBIC
mosbi,akmbiclust
mosbi,RColorBrewer
msa,R
msa,methods
msa,Biostrings
msa,Rcpp
msa,BiocGenerics
msa,IRanges
msa,S4Vectors
msa,tools
multiClust,mclust
multiClust,ctc
multiClust,survival
multiClust,cluster
multiClust,dendextend
multiClust,amap
multiClust,graphics
multiClust,grDevices
muscat,R
muscat,BiocParallel
muscat,blme
muscat,ComplexHeatmap
muscat,data.table
muscat,DESeq2
muscat,dplyr
muscat,edgeR
muscat,ggplot2
muscat,glmmTMB
muscat,grDevices
muscat,grid
muscat,limma
muscat,lmerTest
muscat,lme4
muscat,Matrix
muscat,matrixStats
muscat,methods
muscat,progress
muscat,purrr
muscat,S4Vectors
muscat,scales
muscat,scater
muscat,scuttle
muscat,sctransform
muscat,stats
muscat,SingleCellExperiment
muscat,SummarizedExperiment
muscat,variancePartition
muscat,viridis
nanotatoR,R
nanotatoR,hash
nanotatoR,openxlsx
nanotatoR,rentrez
nanotatoR,stats
nanotatoR,rlang
nanotatoR,stringr
nanotatoR,knitr
nanotatoR,testthat
nanotatoR,utils
nanotatoR,AnnotationDbi
nanotatoR,httr
nanotatoR,GenomicRanges
nanotatoR,tidyverse
nanotatoR,VarfromPDB
nanotatoR,org.Hs.eg.db
nanotatoR,curl
nanotatoR,dplyr
nanotatoR,XML
nanotatoR,XML2R
netSmooth,R
netSmooth,scater
netSmooth,clusterExperiment
netSmooth,entropy
netSmooth,SummarizedExperiment
netSmooth,SingleCellExperiment
netSmooth,Matrix
netSmooth,cluster
netSmooth,data.table
netSmooth,stats
netSmooth,methods
netSmooth,DelayedArray
netSmooth,HDF5Array
netresponse,R
netresponse,BiocStyle
netresponse,Rgraphviz
netresponse,rmarkdown
netresponse,methods
netresponse,minet
netresponse,mclust
netresponse,reshape2
netresponse,ggplot2
netresponse,graph
netresponse,igraph
netresponse,parallel
netresponse,plyr
netresponse,qvalue
netresponse,RColorBrewer
nuCpos,R
nuCpos,graphics
nuCpos,methods
oligoClasses,R
oligoClasses,BiocGenerics
oligoClasses,Biobase
oligoClasses,methods
oligoClasses,graphics
oligoClasses,IRanges
oligoClasses,GenomicRanges
oligoClasses,SummarizedExperiment
oligoClasses,Biostrings
oligoClasses,affyio
oligoClasses,foreach
oligoClasses,BiocManager
oligoClasses,utils
oligoClasses,S4Vectors
oligoClasses,RSQLite
oligoClasses,DBI
oligoClasses,ff
oncomix,R
oncomix,ggplot2
oncomix,ggrepel
oncomix,RColorBrewer
oncomix,mclust
oncomix,stats
oncomix,SummarizedExperiment
orthogene,R
orthogene,dplyr
orthogene,methods
orthogene,stats
orthogene,utils
orthogene,Matrix
orthogene,jsonlite
orthogene,homologene
orthogene,gprofiler2
orthogene,babelgene
orthogene,data.table
orthogene,parallel
orthogene,ggplot2
orthogene,ggpubr
orthogene,patchwork
orthogene,DelayedArray
orthogene,grr
orthogene,repmis
orthogene,ggtree
orthogene,tools
padma,R
padma,SummarizedExperiment
padma,S4Vectors
padma,FactoMineR
padma,MultiAssayExperiment
padma,methods
padma,graphics
padma,stats
padma,utils
pareg,R
pareg,tensorflow
pareg,tfprobability
pareg,stats
pareg,tidyr
pareg,purrr
pareg,furrr
pareg,tibble
pareg,glue
pareg,tidygraph
pareg,igraph
pareg,proxy
pareg,dplyr
pareg,magrittr
pareg,ggplot2
pareg,ggraph
pareg,rlang
pareg,progress
pareg,Matrix
pareg,matrixLaplacian
pareg,keras
pareg,nloptr
pareg,shadowtext
pareg,methods
pareg,DOSE
pareg,stringr
pareg,reticulate
paxtoolsr,R
paxtoolsr,rJava
paxtoolsr,methods
paxtoolsr,XML
paxtoolsr,utils
paxtoolsr,httr
paxtoolsr,igraph
paxtoolsr,plyr
paxtoolsr,rjson
paxtoolsr,R.utils
paxtoolsr,jsonlite
paxtoolsr,readr
paxtoolsr,rappdirs
phantasus,R
phantasus,ggplot2
phantasus,protolite
phantasus,Biobase
phantasus,GEOquery
phantasus,Rook
phantasus,htmltools
phantasus,httpuv
phantasus,jsonlite
phantasus,limma
phantasus,opencpu
phantasus,assertthat
phantasus,methods
phantasus,httr
phantasus,rhdf5
phantasus,utils
phantasus,parallel
phantasus,stringr
phantasus,fgsea
phantasus,svglite
phantasus,gtable
phantasus,stats
phantasus,Matrix
phantasus,pheatmap
phantasus,scales
phantasus,ccaPP
phantasus,grid
phantasus,grDevices
phantasus,AnnotationDbi
phantasus,DESeq2
phantasus,data.table
phantasus,curl
pickgene,graphics
pickgene,grDevices
pickgene,MASS
pickgene,stats
pickgene,utils
planttfhunter,R
planttfhunter,Biostrings
planttfhunter,SummarizedExperiment
planttfhunter,utils
planttfhunter,methods
pmm,R
pmm,lme4
pmm,splines
pqsfinder,R
pqsfinder,Biostrings
pqsfinder,Rcpp
pqsfinder,GenomicRanges
pqsfinder,IRanges
pqsfinder,S4Vectors
pqsfinder,methods
progeny,R
progeny,Biobase
progeny,stats
progeny,dplyr
progeny,tidyr
progeny,ggplot2
progeny,ggrepel
progeny,gridExtra
progeny,decoupleR
progeny,reshape2
projectR,methods
projectR,cluster
projectR,stats
projectR,limma
projectR,CoGAPS
projectR,NMF
projectR,ROCR
projectR,ggalluvial
projectR,RColorBrewer
projectR,dplyr
projectR,reshape2
projectR,viridis
projectR,scales
projectR,ggplot2
qcmetrics,R
qcmetrics,Biobase
qcmetrics,methods
qcmetrics,knitr
qcmetrics,tools
qcmetrics,xtable
qcmetrics,pander
qcmetrics,S4Vectors
qpgraph,R
qpgraph,methods
qpgraph,parallel
qpgraph,Matrix
qpgraph,grid
qpgraph,annotate
qpgraph,graph
qpgraph,Biobase
qpgraph,S4Vectors
qpgraph,BiocParallel
qpgraph,AnnotationDbi
qpgraph,IRanges
qpgraph,GenomeInfoDb
qpgraph,GenomicRanges
qpgraph,GenomicFeatures
qpgraph,mvtnorm
qpgraph,qtl
qpgraph,Rgraphviz
qusage,R
qusage,limma
qusage,methods
qusage,utils
qusage,Biobase
qusage,nlme
qusage,emmeans
qusage,fftw
rRDP,Biostrings
randPack,methods
randPack,Biobase
recountmethylation,R
recountmethylation,minfi
recountmethylation,HDF5Array
recountmethylation,rhdf5
recountmethylation,S4Vectors
recountmethylation,utils
recountmethylation,methods
recountmethylation,RCurl
recountmethylation,R.utils
recountmethylation,BiocFileCache
recountmethylation,basilisk
recountmethylation,reticulate
recountmethylation,DelayedMatrixStats
rfPred,R
rfPred,methods
rfPred,utils
rfPred,GenomeInfoDb
rfPred,data.table
rfPred,IRanges
rfPred,GenomicRanges
rfPred,parallel
rfPred,Rsamtools
ribor,R
ribor,dplyr
ribor,ggplot2
ribor,hash
ribor,methods
ribor,rhdf5
ribor,rlang
ribor,stats
ribor,S4Vectors
ribor,tidyr
ribor,tools
ribor,yaml
rols,methods
rols,httr
rols,progress
rols,jsonlite
rols,utils
rols,Biobase
rols,BiocGenerics
rsbml,R
rsbml,BiocGenerics
rsbml,methods
rsbml,utils
rsbml,graph
sagenhaft,R
sagenhaft,SparseM
sagenhaft,methods
sagenhaft,graphics
sagenhaft,stats
sagenhaft,utils
scBubbletree,R
scBubbletree,reshape2
scBubbletree,future
scBubbletree,future.apply
scBubbletree,ape
scBubbletree,scales
scBubbletree,Seurat
scBubbletree,ggplot2
scBubbletree,ggtree
scBubbletree,patchwork
scBubbletree,proxy
scBubbletree,methods
scBubbletree,stats
scBubbletree,base
scBubbletree,utils
scFeatures,R
scFeatures,DelayedArray
scFeatures,DelayedMatrixStats
scFeatures,EnsDb.Hsapiens.v79
scFeatures,EnsDb.Mmusculus.v79
scFeatures,GSVA
scFeatures,Seurat
scFeatures,ape
scFeatures,glue
scFeatures,dplyr
scFeatures,ensembldb
scFeatures,gtools
scFeatures,msigdbr
scFeatures,proxyC
scFeatures,reshape2
scFeatures,spatstat.explore
scFeatures,spatstat.geom
scFeatures,tidyr
scFeatures,AUCell
scFeatures,BiocParallel
scFeatures,SpatialExperiment
scFeatures,SummarizedExperiment
scFeatures,rmarkdown
scFeatures,methods
scFeatures,stats
scFeatures,DT
scFeatures,cli
scFeatures,SingleCellSignalR
scFeatures,MatrixGenerics
scReClassify,R
scReClassify,randomForest
scReClassify,e1071
scReClassify,stats
scReClassify,SummarizedExperiment
scReClassify,SingleCellExperiment
scReClassify,methods
scTreeViz,R
scTreeViz,methods
scTreeViz,epivizr
scTreeViz,SummarizedExperiment
scTreeViz,data.table
scTreeViz,S4Vectors
scTreeViz,digest
scTreeViz,Matrix
scTreeViz,Rtsne
scTreeViz,httr
scTreeViz,igraph
scTreeViz,clustree
scTreeViz,scran
scTreeViz,sys
scTreeViz,epivizrData
scTreeViz,epivizrServer
scTreeViz,ggraph
scTreeViz,scater
scTreeViz,Seurat
scTreeViz,SingleCellExperiment
scTreeViz,ggplot2
scTreeViz,stats
scTreeViz,utils
schex,SingleCellExperiment
schex,Seurat
schex,ggplot2
schex,shiny
schex,hexbin
schex,stats
schex,methods
schex,cluster
schex,dplyr
schex,entropy
schex,ggforce
schex,scales
schex,grid
schex,concaveman
screenCounter,S4Vectors
screenCounter,SummarizedExperiment
screenCounter,Rcpp
screenCounter,BiocParallel
selectKSigs,R
selectKSigs,HiLDA
selectKSigs,magrittr
selectKSigs,gtools
selectKSigs,methods
selectKSigs,Rcpp
seqCNA,R
seqCNA,GLAD
seqCNA,doSNOW
seqCNA,adehabitatLT
seqCNA,seqCNA.annot
seqCNA,methods
sevenC,R
sevenC,InteractionSet
sevenC,rtracklayer
sevenC,BiocGenerics
sevenC,GenomeInfoDb
sevenC,GenomicRanges
sevenC,IRanges
sevenC,S4Vectors
sevenC,readr
sevenC,purrr
sevenC,data.table
sevenC,boot
sevenC,methods
signatureSearch,R
signatureSearch,Rcpp
signatureSearch,SummarizedExperiment
signatureSearch,org.Hs.eg.db
signatureSearch,AnnotationDbi
signatureSearch,ggplot2
signatureSearch,data.table
signatureSearch,ExperimentHub
signatureSearch,HDF5Array
signatureSearch,magrittr
signatureSearch,RSQLite
signatureSearch,dplyr
signatureSearch,fgsea
signatureSearch,scales
signatureSearch,methods
signatureSearch,qvalue
signatureSearch,stats
signatureSearch,utils
signatureSearch,reshape2
signatureSearch,visNetwork
signatureSearch,BiocParallel
signatureSearch,fastmatch
signatureSearch,reactome.db
signatureSearch,Matrix
signatureSearch,clusterProfiler
signatureSearch,readr
signatureSearch,DOSE
signatureSearch,rhdf5
signatureSearch,GSEABase
signatureSearch,DelayedArray
signatureSearch,BiocGenerics
signatureSearch,tibble
sincell,R
sincell,igraph
sincell,Rcpp
sincell,entropy
sincell,scatterplot3d
sincell,MASS
sincell,TSP
sincell,ggplot2
sincell,reshape2
sincell,fields
sincell,proxy
sincell,parallel
sincell,Rtsne
sincell,fastICA
sincell,cluster
sincell,statmod
snapcount,R
snapcount,R6
snapcount,httr
snapcount,rlang
snapcount,purrr
snapcount,jsonlite
snapcount,assertthat
snapcount,data.table
snapcount,Matrix
snapcount,magrittr
snapcount,methods
snapcount,stringr
snapcount,stats
snapcount,IRanges
snapcount,GenomicRanges
snapcount,SummarizedExperiment
sparrow,R
sparrow,babelgene
sparrow,BiocGenerics
sparrow,BiocParallel
sparrow,BiocSet
sparrow,checkmate
sparrow,circlize
sparrow,ComplexHeatmap
sparrow,data.table
sparrow,DelayedMatrixStats
sparrow,edgeR
sparrow,ggplot2
sparrow,graphics
sparrow,grDevices
sparrow,GSEABase
sparrow,irlba
sparrow,limma
sparrow,Matrix
sparrow,methods
sparrow,plotly
sparrow,stats
sparrow,utils
sparrow,viridis
speckle,R
speckle,limma
speckle,edgeR
speckle,SingleCellExperiment
speckle,Seurat
speckle,ggplot2
speckle,methods
speckle,stats
speckle,grDevices
speckle,graphics
spqn,R
spqn,ggplot2
spqn,ggridges
spqn,SummarizedExperiment
spqn,BiocGenerics
spqn,graphics
spqn,stats
spqn,utils
spqn,matrixStats
staRank,methods
staRank,cellHTS2
staRank,R
structToolbox,R
structToolbox,struct
structToolbox,ggplot2
structToolbox,ggthemes
structToolbox,grid
structToolbox,gridExtra
structToolbox,methods
structToolbox,scales
structToolbox,sp
structToolbox,stats
structToolbox,utils
svaNUMT,GenomicRanges
svaNUMT,rtracklayer
svaNUMT,VariantAnnotation
svaNUMT,StructuralVariantAnnotation
svaNUMT,BiocGenerics
svaNUMT,Biostrings
svaNUMT,R
svaNUMT,assertthat
svaNUMT,stringr
svaNUMT,dplyr
svaNUMT,methods
svaNUMT,rlang
svaNUMT,GenomeInfoDb
svaNUMT,S4Vectors
svaNUMT,GenomicFeatures
synlet,R
synlet,data.table
synlet,ggplot2
synlet,grDevices
synlet,magrittr
synlet,methods
synlet,patchwork
synlet,RankProd
synlet,RColorBrewer
synlet,stats
synlet,utils
ternarynet,R
ternarynet,utils
ternarynet,igraph
ternarynet,methods
ternarynet,graphics
ternarynet,stats
ternarynet,BiocParallel
timecourse,R
timecourse,MASS
timecourse,methods
timecourse,Biobase
timecourse,graphics
timecourse,limma
timecourse,marray
timecourse,stats
tradeSeq,R
tradeSeq,mgcv
tradeSeq,edgeR
tradeSeq,SingleCellExperiment
tradeSeq,SummarizedExperiment
tradeSeq,slingshot
tradeSeq,magrittr
tradeSeq,RColorBrewer
tradeSeq,BiocParallel
tradeSeq,Biobase
tradeSeq,pbapply
tradeSeq,igraph
tradeSeq,ggplot2
tradeSeq,princurve
tradeSeq,methods
tradeSeq,S4Vectors
tradeSeq,tibble
tradeSeq,Matrix
tradeSeq,TrajectoryUtils
tradeSeq,viridis
tradeSeq,matrixStats
tradeSeq,MASS
treeio,R
treeio,ape
treeio,dplyr
treeio,jsonlite
treeio,magrittr
treeio,methods
treeio,rlang
treeio,tibble
treeio,tidytree
treeio,utils
treeio,cli
tscR,R
tscR,dplyr
tscR,gridExtra
tscR,methods
tscR,dtw
tscR,class
tscR,kmlShape
tscR,graphics
tscR,cluster
tscR,RColorBrewer
tscR,grDevices
tscR,knitr
tscR,rmarkdown
tscR,prettydoc
tscR,grid
tscR,ggplot2
tscR,latex2exp
tscR,stats
tscR,SummarizedExperiment
tscR,GenomicRanges
tscR,IRanges
tscR,S4Vectors
txcutr,R
txcutr,AnnotationDbi
txcutr,GenomicFeatures
txcutr,IRanges
txcutr,GenomicRanges
txcutr,BiocGenerics
txcutr,Biostrings
txcutr,S4Vectors
txcutr,rtracklayer
txcutr,BiocParallel
txcutr,stats
txcutr,methods
txcutr,utils
updateObject,R
updateObject,methods
updateObject,BiocGenerics
updateObject,S4Vectors
updateObject,utils
updateObject,digest
vsclust,R
vsclust,matrixStats
vsclust,limma
vsclust,parallel
vsclust,shiny
vsclust,qvalue
vsclust,grDevices
vsclust,stats
vsclust,MultiAssayExperiment
vsclust,graphics
webbioc,R
webbioc,Biobase
webbioc,affy
webbioc,multtest
webbioc,annaffy
webbioc,vsn
webbioc,gcrma
webbioc,qvalue
webbioc,stats
webbioc,utils
webbioc,BiocManager
xmapbridge,R
xmapbridge,methods
ADaCGH2,R
ADaCGH2,parallel
ADaCGH2,ff
ADaCGH2,GLAD
ADaCGH2,bit
ADaCGH2,DNAcopy
ADaCGH2,tilingArray
ADaCGH2,waveslim
ADaCGH2,cluster
ADaCGH2,aCGH
ADaCGH2,snapCGH
ANF,igraph
ANF,Biobase
ANF,survival
ANF,MASS
ANF,stats
ANF,RColorBrewer
ASSET,R
ASSET,stats
ASSET,graphics
ASSET,MASS
ASSET,msm
ASSET,rmeta
AUCell,DelayedArray
AUCell,DelayedMatrixStats
AUCell,data.table
AUCell,graphics
AUCell,grDevices
AUCell,GSEABase
AUCell,Matrix
AUCell,methods
AUCell,mixtools
AUCell,R.utils
AUCell,shiny
AUCell,stats
AUCell,SummarizedExperiment
AUCell,BiocGenerics
AUCell,utils
AlpsNMR,R
AlpsNMR,future
AlpsNMR,utils
AlpsNMR,generics
AlpsNMR,graphics
AlpsNMR,stats
AlpsNMR,grDevices
AlpsNMR,cli
AlpsNMR,magrittr
AlpsNMR,dplyr
AlpsNMR,signal
AlpsNMR,rlang
AlpsNMR,scales
AlpsNMR,stringr
AlpsNMR,tibble
AlpsNMR,tidyr
AlpsNMR,tidyselect
AlpsNMR,readxl
AlpsNMR,purrr
AlpsNMR,glue
AlpsNMR,reshape2
AlpsNMR,mixOmics
AlpsNMR,matrixStats
AlpsNMR,fs
AlpsNMR,rmarkdown
AlpsNMR,speaq
AlpsNMR,htmltools
AlpsNMR,pcaPP
AlpsNMR,ggplot2
AlpsNMR,baseline
AlpsNMR,vctrs
AlpsNMR,BiocParallel
AnnotationDbi,R
AnnotationDbi,methods
AnnotationDbi,utils
AnnotationDbi,stats4
AnnotationDbi,BiocGenerics
AnnotationDbi,Biobase
AnnotationDbi,IRanges
AnnotationDbi,DBI
AnnotationDbi,RSQLite
AnnotationDbi,S4Vectors
AnnotationDbi,stats
AnnotationDbi,KEGGREST
AnnotationHubData,R
AnnotationHubData,methods
AnnotationHubData,utils
AnnotationHubData,S4Vectors
AnnotationHubData,IRanges
AnnotationHubData,GenomicRanges
AnnotationHubData,AnnotationHub
AnnotationHubData,GenomicFeatures
AnnotationHubData,Rsamtools
AnnotationHubData,rtracklayer
AnnotationHubData,BiocGenerics
AnnotationHubData,jsonlite
AnnotationHubData,BiocManager
AnnotationHubData,biocViews
AnnotationHubData,BiocCheck
AnnotationHubData,graph
AnnotationHubData,AnnotationDbi
AnnotationHubData,Biobase
AnnotationHubData,Biostrings
AnnotationHubData,DBI
AnnotationHubData,GenomeInfoDb
AnnotationHubData,OrganismDbi
AnnotationHubData,RSQLite
AnnotationHubData,AnnotationForge
AnnotationHubData,futile.logger
AnnotationHubData,XML
AnnotationHubData,RCurl
BBCAnalyzer,SummarizedExperiment
BBCAnalyzer,VariantAnnotation
BBCAnalyzer,Rsamtools
BBCAnalyzer,grDevices
BBCAnalyzer,GenomicRanges
BBCAnalyzer,IRanges
BBCAnalyzer,Biostrings
BGmix,R
BGmix,KernSmooth
BUMHMM,R
BUMHMM,devtools
BUMHMM,stringi
BUMHMM,gtools
BUMHMM,stats
BUMHMM,utils
BUMHMM,SummarizedExperiment
BUMHMM,Biostrings
BUMHMM,IRanges
BasicSTARRseq,GenomicRanges
BasicSTARRseq,GenomicAlignments
BasicSTARRseq,S4Vectors
BasicSTARRseq,methods
BasicSTARRseq,IRanges
BasicSTARRseq,GenomeInfoDb
BasicSTARRseq,stats
BindingSiteFinder,GenomicRanges
BindingSiteFinder,R
BindingSiteFinder,tidyr
BindingSiteFinder,tibble
BindingSiteFinder,dplyr
BindingSiteFinder,plyr
BindingSiteFinder,matrixStats
BindingSiteFinder,stats
BindingSiteFinder,ggplot2
BindingSiteFinder,methods
BindingSiteFinder,rtracklayer
BindingSiteFinder,S4Vectors
BindingSiteFinder,ggforce
BindingSiteFinder,GenomeInfoDb
BindingSiteFinder,Gviz
BioQC,R
BioQC,Biobase
BioQC,edgeR
BioQC,Rcpp
BioQC,methods
BioQC,stats
BioQC,utils
BiocGenerics,R
BiocGenerics,methods
BiocGenerics,utils
BiocGenerics,graphics
BiocGenerics,stats
BiocIO,R
BiocIO,BiocGenerics
BiocIO,S4Vectors
BiocIO,methods
BiocIO,tools
BiocSklearn,R
BiocSklearn,reticulate
BiocSklearn,methods
BiocSklearn,SummarizedExperiment
BiocSklearn,basilisk
BubbleTree,R
BubbleTree,IRanges
BubbleTree,GenomicRanges
BubbleTree,plyr
BubbleTree,dplyr
BubbleTree,magrittr
BubbleTree,BiocGenerics
BubbleTree,BiocStyle
BubbleTree,Biobase
BubbleTree,ggplot2
BubbleTree,WriteXLS
BubbleTree,gtools
BubbleTree,RColorBrewer
BubbleTree,limma
BubbleTree,grid
BubbleTree,gtable
BubbleTree,gridExtra
BubbleTree,biovizBase
BubbleTree,e1071
BubbleTree,methods
BubbleTree,grDevices
BubbleTree,stats
BubbleTree,utils
CAMERA,R
CAMERA,methods
CAMERA,Biobase
CAMERA,xcms
CAMERA,RBGL
CAMERA,graph
CAMERA,graphics
CAMERA,grDevices
CAMERA,stats
CAMERA,utils
CAMERA,Hmisc
CAMERA,igraph
CFAssay,R
CMA,R
CMA,methods
CMA,stats
CMA,Biobase
CNVMetrics,R
CNVMetrics,GenomicRanges
CNVMetrics,IRanges
CNVMetrics,S4Vectors
CNVMetrics,BiocParallel
CNVMetrics,methods
CNVMetrics,magrittr
CNVMetrics,stats
CNVMetrics,pheatmap
CNVMetrics,gridExtra
CNVMetrics,grDevices
CNViz,R
CNViz,shiny
CNViz,dplyr
CNViz,stats
CNViz,utils
CNViz,grDevices
CNViz,plotly
CNViz,karyoploteR
CNViz,CopyNumberPlots
CNViz,GenomicRanges
CNViz,magrittr
CNViz,DT
CNViz,scales
CNViz,graphics
CRImage,EBImage
CRImage,DNAcopy
CRImage,aCGH
CRImage,MASS
CRImage,e1071
CRImage,foreach
CRImage,sgeostat
CancerSubtypes,R
CancerSubtypes,sigclust
CancerSubtypes,NMF
CancerSubtypes,cluster
CancerSubtypes,impute
CancerSubtypes,limma
CancerSubtypes,ConsensusClusterPlus
CancerSubtypes,grDevices
CancerSubtypes,survival
CeTF,R
CeTF,circlize
CeTF,ComplexHeatmap
CeTF,clusterProfiler
CeTF,DESeq2
CeTF,dplyr
CeTF,GenomicTools.fileHandler
CeTF,GGally
CeTF,ggnetwork
CeTF,ggplot2
CeTF,ggpubr
CeTF,ggrepel
CeTF,graphics
CeTF,grid
CeTF,igraph
CeTF,Matrix
CeTF,network
CeTF,Rcpp
CeTF,RCy3
CeTF,stats
CeTF,SummarizedExperiment
CeTF,S4Vectors
CeTF,utils
CeTF,methods
CellaRepertorium,R
CellaRepertorium,dplyr
CellaRepertorium,tibble
CellaRepertorium,stringr
CellaRepertorium,Biostrings
CellaRepertorium,Rcpp
CellaRepertorium,reshape2
CellaRepertorium,methods
CellaRepertorium,rlang
CellaRepertorium,purrr
CellaRepertorium,Matrix
CellaRepertorium,S4Vectors
CellaRepertorium,BiocGenerics
CellaRepertorium,tidyr
CellaRepertorium,forcats
CellaRepertorium,progress
CellaRepertorium,stats
CellaRepertorium,utils
CellaRepertorium,generics
CellaRepertorium,glue
ChIPXpress,R
ChIPXpress,ChIPXpressData
ChIPXpress,Biobase
ChIPXpress,GEOquery
ChIPXpress,frma
ChIPXpress,affy
ChIPXpress,bigmemory
ChIPXpress,biganalytics
ChromHeatMap,R
ChromHeatMap,BiocGenerics
ChromHeatMap,annotate
ChromHeatMap,AnnotationDbi
ChromHeatMap,Biobase
ChromHeatMap,graphics
ChromHeatMap,grDevices
ChromHeatMap,methods
ChromHeatMap,stats
ChromHeatMap,IRanges
ChromHeatMap,rtracklayer
ChromHeatMap,GenomicRanges
ClusterJudge,R
ClusterJudge,stats
ClusterJudge,utils
ClusterJudge,graphics
ClusterJudge,infotheo
ClusterJudge,lattice
ClusterJudge,latticeExtra
ClusterJudge,httr
ClusterJudge,jsonlite
ComplexHeatmap,R
ComplexHeatmap,methods
ComplexHeatmap,grid
ComplexHeatmap,graphics
ComplexHeatmap,stats
ComplexHeatmap,grDevices
ComplexHeatmap,circlize
ComplexHeatmap,GetoptLong
ComplexHeatmap,colorspace
ComplexHeatmap,clue
ComplexHeatmap,RColorBrewer
ComplexHeatmap,GlobalOptions
ComplexHeatmap,png
ComplexHeatmap,digest
ComplexHeatmap,IRanges
ComplexHeatmap,matrixStats
ComplexHeatmap,foreach
ComplexHeatmap,doParallel
ComplexHeatmap,codetools
CyTOFpower,R
CyTOFpower,CytoGLMM
CyTOFpower,diffcyt
CyTOFpower,DT
CyTOFpower,dplyr
CyTOFpower,ggplot2
CyTOFpower,magrittr
CyTOFpower,methods
CyTOFpower,rlang
CyTOFpower,stats
CyTOFpower,shiny
CyTOFpower,shinyFeedback
CyTOFpower,shinyjs
CyTOFpower,shinyMatrix
CyTOFpower,SummarizedExperiment
CyTOFpower,tibble
CyTOFpower,tidyr
DEGreport,R
DEGreport,utils
DEGreport,methods
DEGreport,Biobase
DEGreport,BiocGenerics
DEGreport,broom
DEGreport,circlize
DEGreport,ComplexHeatmap
DEGreport,cowplot
DEGreport,ConsensusClusterPlus
DEGreport,cluster
DEGreport,DESeq2
DEGreport,dplyr
DEGreport,edgeR
DEGreport,ggplot2
DEGreport,ggdendro
DEGreport,grid
DEGreport,ggrepel
DEGreport,grDevices
DEGreport,knitr
DEGreport,logging
DEGreport,magrittr
DEGreport,psych
DEGreport,RColorBrewer
DEGreport,reshape
DEGreport,rlang
DEGreport,scales
DEGreport,stats
DEGreport,stringr
DEGreport,S4Vectors
DEGreport,SummarizedExperiment
DEGreport,tidyr
DEGreport,tibble
DEWSeq,R
DEWSeq,R.utils
DEWSeq,DESeq2
DEWSeq,BiocParallel
DEWSeq,BiocGenerics
DEWSeq,data.table
DEWSeq,GenomeInfoDb
DEWSeq,GenomicRanges
DEWSeq,methods
DEWSeq,S4Vectors
DEWSeq,SummarizedExperiment
DEWSeq,stats
DEWSeq,utils
DExMA,R
DExMA,DExMAdata
DExMA,Biobase
