name,version,url,dependency,dependency_version,dependency_url
igvR,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/igvR.html,BrowserViz,2.22.0,https://www.bioconductor.org/packages/release/bioc/html/BrowserViz.html
igvR,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/igvR.html,methods,,
igvR,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/igvR.html,BiocGenerics,0.46.0,https://www.bioconductor.org/packages/release/bioc/html/BiocGenerics.html
igvR,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/igvR.html,httpuv,,
igvR,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/igvR.html,utils,,
igvR,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/igvR.html,rtracklayer,1.60.0,https://www.bioconductor.org/packages/release/bioc/html/rtracklayer.html
igvR,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/igvR.html,VariantAnnotation,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/VariantAnnotation.html
igvR,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/igvR.html,RColorBrewer,,
igvR,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/igvR.html,httr,,
infinityFlow,1.10.0,https://www.bioconductor.org/packages/release/bioc/html/infinityFlow.html,R,,
infinityFlow,1.10.0,https://www.bioconductor.org/packages/release/bioc/html/infinityFlow.html,flowCore,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/flowCore.html
infinityFlow,1.10.0,https://www.bioconductor.org/packages/release/bioc/html/infinityFlow.html,stats,,
infinityFlow,1.10.0,https://www.bioconductor.org/packages/release/bioc/html/infinityFlow.html,grDevices,,
infinityFlow,1.10.0,https://www.bioconductor.org/packages/release/bioc/html/infinityFlow.html,utils,,
infinityFlow,1.10.0,https://www.bioconductor.org/packages/release/bioc/html/infinityFlow.html,graphics,,
infinityFlow,1.10.0,https://www.bioconductor.org/packages/release/bioc/html/infinityFlow.html,pbapply,,
infinityFlow,1.10.0,https://www.bioconductor.org/packages/release/bioc/html/infinityFlow.html,matlab,,
infinityFlow,1.10.0,https://www.bioconductor.org/packages/release/bioc/html/infinityFlow.html,png,,
infinityFlow,1.10.0,https://www.bioconductor.org/packages/release/bioc/html/infinityFlow.html,raster,,
infinityFlow,1.10.0,https://www.bioconductor.org/packages/release/bioc/html/infinityFlow.html,grid,,
infinityFlow,1.10.0,https://www.bioconductor.org/packages/release/bioc/html/infinityFlow.html,uwot,,
infinityFlow,1.10.0,https://www.bioconductor.org/packages/release/bioc/html/infinityFlow.html,gtools,,
infinityFlow,1.10.0,https://www.bioconductor.org/packages/release/bioc/html/infinityFlow.html,Biobase,2.60.0,https://www.bioconductor.org/packages/release/bioc/html/Biobase.html
infinityFlow,1.10.0,https://www.bioconductor.org/packages/release/bioc/html/infinityFlow.html,generics,,
infinityFlow,1.10.0,https://www.bioconductor.org/packages/release/bioc/html/infinityFlow.html,parallel,,
infinityFlow,1.10.0,https://www.bioconductor.org/packages/release/bioc/html/infinityFlow.html,methods,,
infinityFlow,1.10.0,https://www.bioconductor.org/packages/release/bioc/html/infinityFlow.html,xgboost,,
iterClust,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/iterClust.html,R,,
iterClust,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/iterClust.html,Biobase,2.60.0,https://www.bioconductor.org/packages/release/bioc/html/Biobase.html
iterClust,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/iterClust.html,cluster,,
iterClust,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/iterClust.html,stats,,
iterClust,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/iterClust.html,methods,,
kissDE,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/kissDE.html,aods3,,
kissDE,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/kissDE.html,Biobase,2.60.0,https://www.bioconductor.org/packages/release/bioc/html/Biobase.html
kissDE,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/kissDE.html,DESeq2,1.40.0,https://www.bioconductor.org/packages/release/bioc/html/DESeq2.html
kissDE,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/kissDE.html,DSS,2.48.0,https://www.bioconductor.org/packages/release/bioc/html/DSS.html
kissDE,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/kissDE.html,ggplot2,,
kissDE,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/kissDE.html,gplots,,
kissDE,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/kissDE.html,graphics,,
kissDE,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/kissDE.html,grDevices,,
kissDE,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/kissDE.html,matrixStats,,
kissDE,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/kissDE.html,stats,,
kissDE,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/kissDE.html,utils,,
kissDE,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/kissDE.html,foreach,,
kissDE,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/kissDE.html,doParallel,,
kissDE,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/kissDE.html,parallel,,
kissDE,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/kissDE.html,shiny,,
kissDE,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/kissDE.html,shinycssloaders,,
kissDE,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/kissDE.html,ade4,,
kissDE,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/kissDE.html,factoextra,,
kissDE,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/kissDE.html,DT,,
limmaGUI,1.76.0,https://www.bioconductor.org/packages/release/bioc/html/limmaGUI.html,methods,,
limmaGUI,1.76.0,https://www.bioconductor.org/packages/release/bioc/html/limmaGUI.html,grDevices,,
limmaGUI,1.76.0,https://www.bioconductor.org/packages/release/bioc/html/limmaGUI.html,graphics,,
limmaGUI,1.76.0,https://www.bioconductor.org/packages/release/bioc/html/limmaGUI.html,limma,3.56.0,https://www.bioconductor.org/packages/release/bioc/html/limma.html
limmaGUI,1.76.0,https://www.bioconductor.org/packages/release/bioc/html/limmaGUI.html,R2HTML,,
limmaGUI,1.76.0,https://www.bioconductor.org/packages/release/bioc/html/limmaGUI.html,tcltk,,
limmaGUI,1.76.0,https://www.bioconductor.org/packages/release/bioc/html/limmaGUI.html,tkrplot,,
limmaGUI,1.76.0,https://www.bioconductor.org/packages/release/bioc/html/limmaGUI.html,xtable,,
limmaGUI,1.76.0,https://www.bioconductor.org/packages/release/bioc/html/limmaGUI.html,utils,,
logicFS,2.20.0,https://www.bioconductor.org/packages/release/bioc/html/logicFS.html,LogicReg,,
logicFS,2.20.0,https://www.bioconductor.org/packages/release/bioc/html/logicFS.html,mcbiopi,,
logicFS,2.20.0,https://www.bioconductor.org/packages/release/bioc/html/logicFS.html,survival,,
logicFS,2.20.0,https://www.bioconductor.org/packages/release/bioc/html/logicFS.html,graphics,,
logicFS,2.20.0,https://www.bioconductor.org/packages/release/bioc/html/logicFS.html,methods,,
logicFS,2.20.0,https://www.bioconductor.org/packages/release/bioc/html/logicFS.html,stats,,
mBPCR,1.54.0,https://www.bioconductor.org/packages/release/bioc/html/mBPCR.html,oligoClasses,1.62.0,https://www.bioconductor.org/packages/release/bioc/html/oligoClasses.html
mBPCR,1.54.0,https://www.bioconductor.org/packages/release/bioc/html/mBPCR.html,GWASTools,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/GWASTools.html
mBPCR,1.54.0,https://www.bioconductor.org/packages/release/bioc/html/mBPCR.html,Biobase,2.60.0,https://www.bioconductor.org/packages/release/bioc/html/Biobase.html
mBPCR,1.54.0,https://www.bioconductor.org/packages/release/bioc/html/mBPCR.html,graphics,,
mBPCR,1.54.0,https://www.bioconductor.org/packages/release/bioc/html/mBPCR.html,methods,,
mBPCR,1.54.0,https://www.bioconductor.org/packages/release/bioc/html/mBPCR.html,utils,,
mBPCR,1.54.0,https://www.bioconductor.org/packages/release/bioc/html/mBPCR.html,grDevices,,
magpie,1.0.0,https://www.bioconductor.org/packages/release/bioc/html/magpie.html,R,,
magpie,1.0.0,https://www.bioconductor.org/packages/release/bioc/html/magpie.html,utils,,
magpie,1.0.0,https://www.bioconductor.org/packages/release/bioc/html/magpie.html,rtracklayer,1.60.0,https://www.bioconductor.org/packages/release/bioc/html/rtracklayer.html
magpie,1.0.0,https://www.bioconductor.org/packages/release/bioc/html/magpie.html,Matrix,,
magpie,1.0.0,https://www.bioconductor.org/packages/release/bioc/html/magpie.html,matrixStats,,
magpie,1.0.0,https://www.bioconductor.org/packages/release/bioc/html/magpie.html,stats,,
magpie,1.0.0,https://www.bioconductor.org/packages/release/bioc/html/magpie.html,S4Vectors,0.38.0,https://www.bioconductor.org/packages/release/bioc/html/S4Vectors.html
magpie,1.0.0,https://www.bioconductor.org/packages/release/bioc/html/magpie.html,methods,,
magpie,1.0.0,https://www.bioconductor.org/packages/release/bioc/html/magpie.html,graphics,,
magpie,1.0.0,https://www.bioconductor.org/packages/release/bioc/html/magpie.html,GenomicRanges,1.52.0,https://www.bioconductor.org/packages/release/bioc/html/GenomicRanges.html
magpie,1.0.0,https://www.bioconductor.org/packages/release/bioc/html/magpie.html,GenomicFeatures,1.52.0,https://www.bioconductor.org/packages/release/bioc/html/GenomicFeatures.html
magpie,1.0.0,https://www.bioconductor.org/packages/release/bioc/html/magpie.html,IRanges,2.34.0,https://www.bioconductor.org/packages/release/bioc/html/IRanges.html
magpie,1.0.0,https://www.bioconductor.org/packages/release/bioc/html/magpie.html,Rsamtools,2.16.0,https://www.bioconductor.org/packages/release/bioc/html/Rsamtools.html
magpie,1.0.0,https://www.bioconductor.org/packages/release/bioc/html/magpie.html,AnnotationDbi,1.62.0,https://www.bioconductor.org/packages/release/bioc/html/AnnotationDbi.html
magpie,1.0.0,https://www.bioconductor.org/packages/release/bioc/html/magpie.html,aod,,
magpie,1.0.0,https://www.bioconductor.org/packages/release/bioc/html/magpie.html,BiocParallel,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/BiocParallel.html
magpie,1.0.0,https://www.bioconductor.org/packages/release/bioc/html/magpie.html,DESeq2,1.40.0,https://www.bioconductor.org/packages/release/bioc/html/DESeq2.html
magpie,1.0.0,https://www.bioconductor.org/packages/release/bioc/html/magpie.html,openxlsx,,
magpie,1.0.0,https://www.bioconductor.org/packages/release/bioc/html/magpie.html,RColorBrewer,,
magpie,1.0.0,https://www.bioconductor.org/packages/release/bioc/html/magpie.html,reshape2,,
magpie,1.0.0,https://www.bioconductor.org/packages/release/bioc/html/magpie.html,TRESS,1.6.0,https://www.bioconductor.org/packages/release/bioc/html/TRESS.html
maser,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/maser.html,R,,
maser,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/maser.html,ggplot2,,
maser,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/maser.html,GenomicRanges,1.52.0,https://www.bioconductor.org/packages/release/bioc/html/GenomicRanges.html
maser,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/maser.html,dplyr,,
maser,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/maser.html,rtracklayer,1.60.0,https://www.bioconductor.org/packages/release/bioc/html/rtracklayer.html
maser,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/maser.html,reshape2,,
maser,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/maser.html,Gviz,1.44.0,https://www.bioconductor.org/packages/release/bioc/html/Gviz.html
maser,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/maser.html,DT,,
maser,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/maser.html,GenomeInfoDb,1.36.0,https://www.bioconductor.org/packages/release/bioc/html/GenomeInfoDb.html
maser,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/maser.html,stats,,
maser,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/maser.html,utils,,
maser,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/maser.html,IRanges,2.34.0,https://www.bioconductor.org/packages/release/bioc/html/IRanges.html
maser,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/maser.html,methods,,
maser,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/maser.html,BiocGenerics,0.46.0,https://www.bioconductor.org/packages/release/bioc/html/BiocGenerics.html
maser,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/maser.html,parallel,,
maser,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/maser.html,data.table,,
mbkmeans,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/mbkmeans.html,R,,
mbkmeans,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/mbkmeans.html,methods,,
mbkmeans,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/mbkmeans.html,DelayedArray,0.25.0,https://www.bioconductor.org/packages/release/bioc/html/DelayedArray.html
mbkmeans,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/mbkmeans.html,Rcpp,,
mbkmeans,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/mbkmeans.html,S4Vectors,0.38.0,https://www.bioconductor.org/packages/release/bioc/html/S4Vectors.html
mbkmeans,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/mbkmeans.html,SingleCellExperiment,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/SingleCellExperiment.html
mbkmeans,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/mbkmeans.html,SummarizedExperiment,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/SummarizedExperiment.html
mbkmeans,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/mbkmeans.html,ClusterR,,
mbkmeans,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/mbkmeans.html,benchmarkme,,
mbkmeans,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/mbkmeans.html,Matrix,,
mbkmeans,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/mbkmeans.html,BiocParallel,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/BiocParallel.html
metaMS,1.36.0,https://www.bioconductor.org/packages/release/bioc/html/metaMS.html,R,,
metaMS,1.36.0,https://www.bioconductor.org/packages/release/bioc/html/metaMS.html,methods,,
metaMS,1.36.0,https://www.bioconductor.org/packages/release/bioc/html/metaMS.html,CAMERA,1.56.0,https://www.bioconductor.org/packages/release/bioc/html/CAMERA.html
metaMS,1.36.0,https://www.bioconductor.org/packages/release/bioc/html/metaMS.html,xcms,3.22.0,https://www.bioconductor.org/packages/release/bioc/html/xcms.html
metaMS,1.36.0,https://www.bioconductor.org/packages/release/bioc/html/metaMS.html,Matrix,,
metaMS,1.36.0,https://www.bioconductor.org/packages/release/bioc/html/metaMS.html,tools,,
metaMS,1.36.0,https://www.bioconductor.org/packages/release/bioc/html/metaMS.html,robustbase,,
metaMS,1.36.0,https://www.bioconductor.org/packages/release/bioc/html/metaMS.html,BiocGenerics,0.46.0,https://www.bioconductor.org/packages/release/bioc/html/BiocGenerics.html
metaMS,1.36.0,https://www.bioconductor.org/packages/release/bioc/html/metaMS.html,graphics,,
metaMS,1.36.0,https://www.bioconductor.org/packages/release/bioc/html/metaMS.html,stats,,
metaMS,1.36.0,https://www.bioconductor.org/packages/release/bioc/html/metaMS.html,utils,,
metagenomeSeq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/metagenomeSeq.html,R,,
metagenomeSeq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/metagenomeSeq.html,Biobase,2.60.0,https://www.bioconductor.org/packages/release/bioc/html/Biobase.html
metagenomeSeq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/metagenomeSeq.html,limma,3.56.0,https://www.bioconductor.org/packages/release/bioc/html/limma.html
metagenomeSeq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/metagenomeSeq.html,glmnet,,
metagenomeSeq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/metagenomeSeq.html,methods,,
metagenomeSeq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/metagenomeSeq.html,RColorBrewer,,
metagenomeSeq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/metagenomeSeq.html,parallel,,
metagenomeSeq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/metagenomeSeq.html,matrixStats,,
metagenomeSeq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/metagenomeSeq.html,foreach,,
metagenomeSeq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/metagenomeSeq.html,Matrix,,
metagenomeSeq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/metagenomeSeq.html,gplots,,
metagenomeSeq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/metagenomeSeq.html,graphics,,
metagenomeSeq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/metagenomeSeq.html,grDevices,,
metagenomeSeq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/metagenomeSeq.html,stats,,
metagenomeSeq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/metagenomeSeq.html,utils,,
metagenomeSeq,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/metagenomeSeq.html,Wrench,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/Wrench.html
methylGSA,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/methylGSA.html,R,,
methylGSA,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/methylGSA.html,RobustRankAggreg,,
methylGSA,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/methylGSA.html,ggplot2,,
methylGSA,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/methylGSA.html,stringr,,
methylGSA,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/methylGSA.html,stats,,
methylGSA,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/methylGSA.html,clusterProfiler,4.8.0,https://www.bioconductor.org/packages/release/bioc/html/clusterProfiler.html
methylGSA,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/methylGSA.html,missMethyl,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/missMethyl.html
methylGSA,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/methylGSA.html,org.Hs.eg.db,,
methylGSA,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/methylGSA.html,reactome.db,,
methylGSA,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/methylGSA.html,BiocParallel,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/BiocParallel.html
methylGSA,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/methylGSA.html,GO.db,,
methylGSA,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/methylGSA.html,AnnotationDbi,1.62.0,https://www.bioconductor.org/packages/release/bioc/html/AnnotationDbi.html
methylGSA,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/methylGSA.html,shiny,,
methylGSA,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/methylGSA.html,IlluminaHumanMethylation450kanno.ilmn12.hg19,,
methylGSA,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/methylGSA.html,IlluminaHumanMethylationEPICanno.ilm10b4.hg19,,
mfa,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/mfa.html,R,,
mfa,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/mfa.html,methods,,
mfa,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/mfa.html,stats,,
mfa,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/mfa.html,ggplot2,,
mfa,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/mfa.html,Rcpp,,
mfa,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/mfa.html,dplyr,,
mfa,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/mfa.html,ggmcmc,,
mfa,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/mfa.html,MCMCpack,,
mfa,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/mfa.html,MCMCglmm,,
mfa,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/mfa.html,coda,,
mfa,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/mfa.html,magrittr,,
mfa,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/mfa.html,tibble,,
mfa,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/mfa.html,Biobase,2.60.0,https://www.bioconductor.org/packages/release/bioc/html/Biobase.html
miRcomp,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/miRcomp.html,R,,
miRcomp,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/miRcomp.html,Biobase,2.60.0,https://www.bioconductor.org/packages/release/bioc/html/Biobase.html
miRcomp,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/miRcomp.html,miRcompData,,
miRcomp,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/miRcomp.html,utils,,
miRcomp,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/miRcomp.html,methods,,
miRcomp,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/miRcomp.html,graphics,,
miRcomp,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/miRcomp.html,KernSmooth,,
miRcomp,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/miRcomp.html,stats,,
microbiome,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/microbiome.html,R,,
microbiome,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/microbiome.html,phyloseq,1.44.0,https://www.bioconductor.org/packages/release/bioc/html/phyloseq.html
microbiome,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/microbiome.html,ggplot2,,
microbiome,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/microbiome.html,Biostrings,2.68.0,https://www.bioconductor.org/packages/release/bioc/html/Biostrings.html
microbiome,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/microbiome.html,compositions,,
microbiome,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/microbiome.html,dplyr,,
microbiome,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/microbiome.html,reshape2,,
microbiome,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/microbiome.html,Rtsne,,
microbiome,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/microbiome.html,scales,,
microbiome,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/microbiome.html,stats,,
microbiome,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/microbiome.html,tibble,,
microbiome,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/microbiome.html,tidyr,,
microbiome,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/microbiome.html,utils,,
microbiome,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/microbiome.html,vegan,,
mimager,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/mimager.html,Biobase,2.60.0,https://www.bioconductor.org/packages/release/bioc/html/Biobase.html
mimager,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/mimager.html,BiocGenerics,0.46.0,https://www.bioconductor.org/packages/release/bioc/html/BiocGenerics.html
mimager,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/mimager.html,S4Vectors,0.38.0,https://www.bioconductor.org/packages/release/bioc/html/S4Vectors.html
mimager,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/mimager.html,preprocessCore,1.62.0,https://www.bioconductor.org/packages/release/bioc/html/preprocessCore.html
mimager,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/mimager.html,grDevices,,
mimager,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/mimager.html,methods,,
mimager,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/mimager.html,grid,,
mimager,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/mimager.html,gtable,,
mimager,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/mimager.html,scales,,
mimager,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/mimager.html,DBI,,
mimager,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/mimager.html,affy,1.78.0,https://www.bioconductor.org/packages/release/bioc/html/affy.html
mimager,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/mimager.html,affyPLM,1.76.0,https://www.bioconductor.org/packages/release/bioc/html/affyPLM.html
mimager,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/mimager.html,oligo,1.64.0,https://www.bioconductor.org/packages/release/bioc/html/oligo.html
mimager,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/mimager.html,oligoClasses,1.62.0,https://www.bioconductor.org/packages/release/bioc/html/oligoClasses.html
missMethyl,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/missMethyl.html,R,,
missMethyl,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/missMethyl.html,IlluminaHumanMethylation450kanno.ilmn12.hg19,,
missMethyl,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/missMethyl.html,IlluminaHumanMethylationEPICanno.ilm10b4.hg19,,
missMethyl,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/missMethyl.html,AnnotationDbi,1.62.0,https://www.bioconductor.org/packages/release/bioc/html/AnnotationDbi.html
missMethyl,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/missMethyl.html,BiasedUrn,,
missMethyl,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/missMethyl.html,Biobase,2.60.0,https://www.bioconductor.org/packages/release/bioc/html/Biobase.html
missMethyl,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/missMethyl.html,BiocGenerics,0.46.0,https://www.bioconductor.org/packages/release/bioc/html/BiocGenerics.html
missMethyl,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/missMethyl.html,GenomicRanges,1.52.0,https://www.bioconductor.org/packages/release/bioc/html/GenomicRanges.html
missMethyl,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/missMethyl.html,GO.db,,
missMethyl,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/missMethyl.html,IlluminaHumanMethylation450kmanifest,,
missMethyl,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/missMethyl.html,IlluminaHumanMethylationEPICmanifest,,
missMethyl,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/missMethyl.html,IRanges,2.34.0,https://www.bioconductor.org/packages/release/bioc/html/IRanges.html
missMethyl,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/missMethyl.html,limma,3.56.0,https://www.bioconductor.org/packages/release/bioc/html/limma.html
missMethyl,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/missMethyl.html,methods,,
missMethyl,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/missMethyl.html,methylumi,2.46.0,https://www.bioconductor.org/packages/release/bioc/html/methylumi.html
missMethyl,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/missMethyl.html,minfi,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/minfi.html
missMethyl,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/missMethyl.html,org.Hs.eg.db,,
missMethyl,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/missMethyl.html,ruv,,
missMethyl,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/missMethyl.html,S4Vectors,0.38.0,https://www.bioconductor.org/packages/release/bioc/html/S4Vectors.html
missMethyl,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/missMethyl.html,statmod,,
missMethyl,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/missMethyl.html,stringr,,
missMethyl,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/missMethyl.html,SummarizedExperiment,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/SummarizedExperiment.html
monaLisa,1.6.0,https://www.bioconductor.org/packages/release/bioc/html/monaLisa.html,R,,
