ID,Platform,Project Name,Project ID,Version Number,Version ID,Dependency Name,Dependency Platform,Dependency Kind,Optional Dependency,Dependency Requirements,Dependency Project ID
,Bioconductor,biodbUniprot,,1.4.0,,R6,Bioconductor,imports,,,
,Bioconductor,biodbUniprot,,1.4.0,,biodb,Bioconductor,imports,,,
,Bioconductor,CCPROMISE,,1.24.0,,R,Bioconductor,depends,,,
,Bioconductor,CCPROMISE,,1.24.0,,stats,Bioconductor,depends,,,
,Bioconductor,CCPROMISE,,1.24.0,,methods,Bioconductor,depends,,,
,Bioconductor,CCPROMISE,,1.24.0,,CCP,Bioconductor,depends,,,
,Bioconductor,CCPROMISE,,1.24.0,,PROMISE,Bioconductor,depends,,,
,Bioconductor,CCPROMISE,,1.24.0,,Biobase,Bioconductor,depends,,,
,Bioconductor,CCPROMISE,,1.24.0,,GSEABase,Bioconductor,depends,,,
,Bioconductor,CCPROMISE,,1.24.0,,utils,Bioconductor,depends,,,
,Bioconductor,cfDNAPro,,1.4.0,,R,Bioconductor,depends,,,
,Bioconductor,cfDNAPro,,1.4.0,,magrittr,Bioconductor,depends,,,
,Bioconductor,cfDNAPro,,1.4.0,,tibble,Bioconductor,imports,,,
,Bioconductor,cfDNAPro,,1.4.0,,GenomicAlignments,Bioconductor,imports,,,
,Bioconductor,cfDNAPro,,1.4.0,,IRanges,Bioconductor,imports,,,
,Bioconductor,cfDNAPro,,1.4.0,,plyranges,Bioconductor,imports,,,
,Bioconductor,cfDNAPro,,1.4.0,,GenomeInfoDb,Bioconductor,imports,,,
,Bioconductor,cfDNAPro,,1.4.0,,GenomicRanges,Bioconductor,imports,,,
,Bioconductor,cfDNAPro,,1.4.0,,BiocGenerics,Bioconductor,imports,,,
,Bioconductor,cfDNAPro,,1.4.0,,stats,Bioconductor,imports,,,
,Bioconductor,cfDNAPro,,1.4.0,,utils,Bioconductor,imports,,,
,Bioconductor,cfDNAPro,,1.4.0,,dplyr,Bioconductor,imports,,,
,Bioconductor,cfDNAPro,,1.4.0,,stringr,Bioconductor,imports,,,
,Bioconductor,cfDNAPro,,1.4.0,,quantmod,Bioconductor,imports,,,
,Bioconductor,cfDNAPro,,1.4.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,cfDNAPro,,1.4.0,,Rsamtools,Bioconductor,imports,,,
,Bioconductor,cfDNAPro,,1.4.0,,rlang,Bioconductor,imports,,,
,Bioconductor,CNViz,,1.6.0,,R,Bioconductor,depends,,,
,Bioconductor,CNViz,,1.6.0,,shiny,Bioconductor,depends,,,
,Bioconductor,CNViz,,1.6.0,,dplyr,Bioconductor,imports,,,
,Bioconductor,CNViz,,1.6.0,,stats,Bioconductor,imports,,,
,Bioconductor,CNViz,,1.6.0,,utils,Bioconductor,imports,,,
,Bioconductor,CNViz,,1.6.0,,grDevices,Bioconductor,imports,,,
,Bioconductor,CNViz,,1.6.0,,plotly,Bioconductor,imports,,,
,Bioconductor,CNViz,,1.6.0,,karyoploteR,Bioconductor,imports,,,
,Bioconductor,CNViz,,1.6.0,,CopyNumberPlots,Bioconductor,imports,,,
,Bioconductor,CNViz,,1.6.0,,GenomicRanges,Bioconductor,imports,,,
,Bioconductor,CNViz,,1.6.0,,magrittr,Bioconductor,imports,,,
,Bioconductor,CNViz,,1.6.0,,DT,Bioconductor,imports,,,
,Bioconductor,CNViz,,1.6.0,,scales,Bioconductor,imports,,,
,Bioconductor,CNViz,,1.6.0,,graphics,Bioconductor,imports,,,
,Bioconductor,cyanoFilter,,1.6.0,,R,Bioconductor,depends,,,
,Bioconductor,cyanoFilter,,1.6.0,,Biobase,Bioconductor,imports,,,
,Bioconductor,cyanoFilter,,1.6.0,,flowCore,Bioconductor,imports,,,
,Bioconductor,cyanoFilter,,1.6.0,,flowDensity,Bioconductor,imports,,,
,Bioconductor,cyanoFilter,,1.6.0,,flowClust,Bioconductor,imports,,,
,Bioconductor,cyanoFilter,,1.6.0,,cytometree,Bioconductor,imports,,,
,Bioconductor,cyanoFilter,,1.6.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,cyanoFilter,,1.6.0,,GGally,Bioconductor,imports,,,
,Bioconductor,cyanoFilter,,1.6.0,,graphics,Bioconductor,imports,,,
,Bioconductor,cyanoFilter,,1.6.0,,grDevices,Bioconductor,imports,,,
,Bioconductor,cyanoFilter,,1.6.0,,methods,Bioconductor,imports,,,
,Bioconductor,cyanoFilter,,1.6.0,,mrfDepth,Bioconductor,imports,,,
,Bioconductor,cyanoFilter,,1.6.0,,stats,Bioconductor,imports,,,
,Bioconductor,cyanoFilter,,1.6.0,,utils,Bioconductor,imports,,,
,Bioconductor,ddPCRclust,,1.18.0,,R,Bioconductor,depends,,,
,Bioconductor,ddPCRclust,,1.18.0,,plotrix,Bioconductor,imports,,,
,Bioconductor,ddPCRclust,,1.18.0,,clue,Bioconductor,imports,,,
,Bioconductor,ddPCRclust,,1.18.0,,parallel,Bioconductor,imports,,,
,Bioconductor,ddPCRclust,,1.18.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,ddPCRclust,,1.18.0,,openxlsx,Bioconductor,imports,,,
,Bioconductor,ddPCRclust,,1.18.0,,R.utils,Bioconductor,imports,,,
,Bioconductor,ddPCRclust,,1.18.0,,flowCore,Bioconductor,imports,,,
,Bioconductor,ddPCRclust,,1.18.0,,flowDensity,Bioconductor,imports,,,
,Bioconductor,ddPCRclust,,1.18.0,,SamSPECTRAL,Bioconductor,imports,,,
,Bioconductor,ddPCRclust,,1.18.0,,flowPeaks,Bioconductor,imports,,,
,Bioconductor,diffUTR,,1.6.0,,R,Bioconductor,depends,,,
,Bioconductor,diffUTR,,1.6.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,diffUTR,,1.6.0,,SummarizedExperiment,Bioconductor,imports,,,
,Bioconductor,diffUTR,,1.6.0,,limma,Bioconductor,imports,,,
,Bioconductor,diffUTR,,1.6.0,,edgeR,Bioconductor,imports,,,
,Bioconductor,diffUTR,,1.6.0,,DEXSeq,Bioconductor,imports,,,
,Bioconductor,diffUTR,,1.6.0,,GenomicRanges,Bioconductor,imports,,,
,Bioconductor,diffUTR,,1.6.0,,Rsubread,Bioconductor,imports,,,
,Bioconductor,diffUTR,,1.6.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,diffUTR,,1.6.0,,rtracklayer,Bioconductor,imports,,,
,Bioconductor,diffUTR,,1.6.0,,ComplexHeatmap,Bioconductor,imports,,,
,Bioconductor,diffUTR,,1.6.0,,ggrepel,Bioconductor,imports,,,
,Bioconductor,diffUTR,,1.6.0,,stringi,Bioconductor,imports,,,
,Bioconductor,diffUTR,,1.6.0,,methods,Bioconductor,imports,,,
,Bioconductor,diffUTR,,1.6.0,,stats,Bioconductor,imports,,,
,Bioconductor,diffUTR,,1.6.0,,GenomeInfoDb,Bioconductor,imports,,,
,Bioconductor,diffUTR,,1.6.0,,dplyr,Bioconductor,imports,,,
,Bioconductor,diffUTR,,1.6.0,,matrixStats,Bioconductor,imports,,,
,Bioconductor,diffUTR,,1.6.0,,IRanges,Bioconductor,imports,,,
,Bioconductor,diffUTR,,1.6.0,,ensembldb,Bioconductor,imports,,,
,Bioconductor,diffUTR,,1.6.0,,viridisLite,Bioconductor,imports,,,
,Bioconductor,DMCFB,,1.12.0,,R,Bioconductor,depends,,,
,Bioconductor,DMCFB,,1.12.0,,SummarizedExperiment,Bioconductor,depends,,,
,Bioconductor,DMCFB,,1.12.0,,methods,Bioconductor,depends,,,
,Bioconductor,DMCFB,,1.12.0,,S4Vectors,Bioconductor,depends,,,
,Bioconductor,DMCFB,,1.12.0,,BiocParallel,Bioconductor,depends,,,
,Bioconductor,DMCFB,,1.12.0,,GenomicRanges,Bioconductor,depends,,,
,Bioconductor,DMCFB,,1.12.0,,IRanges,Bioconductor,depends,,,
,Bioconductor,DMCFB,,1.12.0,,utils,Bioconductor,imports,,,
,Bioconductor,DMCFB,,1.12.0,,stats,Bioconductor,imports,,,
,Bioconductor,DMCFB,,1.12.0,,speedglm,Bioconductor,imports,,,
,Bioconductor,DMCFB,,1.12.0,,MASS,Bioconductor,imports,,,
,Bioconductor,DMCFB,,1.12.0,,data.table,Bioconductor,imports,,,
,Bioconductor,DMCFB,,1.12.0,,splines,Bioconductor,imports,,,
,Bioconductor,DMCFB,,1.12.0,,arm,Bioconductor,imports,,,
,Bioconductor,DMCFB,,1.12.0,,rtracklayer,Bioconductor,imports,,,
,Bioconductor,DMCFB,,1.12.0,,benchmarkme,Bioconductor,imports,,,
,Bioconductor,DMCFB,,1.12.0,,tibble,Bioconductor,imports,,,
,Bioconductor,DMCFB,,1.12.0,,matrixStats,Bioconductor,imports,,,
,Bioconductor,DMCFB,,1.12.0,,fastDummies,Bioconductor,imports,,,
,Bioconductor,DMCFB,,1.12.0,,graphics,Bioconductor,imports,,,
,Bioconductor,epistack,,1.4.0,,R,Bioconductor,depends,,,
,Bioconductor,epistack,,1.4.0,,GenomicRanges,Bioconductor,imports,,,
,Bioconductor,epistack,,1.4.0,,SummarizedExperiment,Bioconductor,imports,,,
,Bioconductor,epistack,,1.4.0,,BiocGenerics,Bioconductor,imports,,,
,Bioconductor,epistack,,1.4.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,epistack,,1.4.0,,IRanges,Bioconductor,imports,,,
,Bioconductor,epistack,,1.4.0,,viridisLite,Bioconductor,imports,,,
,Bioconductor,epistack,,1.4.0,,graphics,Bioconductor,imports,,,
,Bioconductor,epistack,,1.4.0,,plotrix,Bioconductor,imports,,,
,Bioconductor,epistack,,1.4.0,,grDevices,Bioconductor,imports,,,
,Bioconductor,epistack,,1.4.0,,stats,Bioconductor,imports,,,
,Bioconductor,epistack,,1.4.0,,methods,Bioconductor,imports,,,
,Bioconductor,ERSSA,,1.16.0,,R,Bioconductor,depends,,,
,Bioconductor,ERSSA,,1.16.0,,edgeR,Bioconductor,imports,,,
,Bioconductor,ERSSA,,1.16.0,,DESeq2,Bioconductor,imports,,,
,Bioconductor,ERSSA,,1.16.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,ERSSA,,1.16.0,,RColorBrewer,Bioconductor,imports,,,
,Bioconductor,ERSSA,,1.16.0,,plyr,Bioconductor,imports,,,
,Bioconductor,ERSSA,,1.16.0,,BiocParallel,Bioconductor,imports,,,
,Bioconductor,ERSSA,,1.16.0,,grDevices,Bioconductor,imports,,,
,Bioconductor,ERSSA,,1.16.0,,stats,Bioconductor,imports,,,
,Bioconductor,ERSSA,,1.16.0,,utils,Bioconductor,imports,,,
,Bioconductor,famat,,1.8.0,,R,Bioconductor,depends,,,
,Bioconductor,famat,,1.8.0,,KEGGREST,Bioconductor,imports,,,
,Bioconductor,famat,,1.8.0,,mgcv,Bioconductor,imports,,,
,Bioconductor,famat,,1.8.0,,stats,Bioconductor,imports,,,
,Bioconductor,famat,,1.8.0,,BiasedUrn,Bioconductor,imports,,,
,Bioconductor,famat,,1.8.0,,dplyr,Bioconductor,imports,,,
,Bioconductor,famat,,1.8.0,,gprofiler2,Bioconductor,imports,,,
,Bioconductor,famat,,1.8.0,,rWikiPathways,Bioconductor,imports,,,
,Bioconductor,famat,,1.8.0,,reactome.db,Bioconductor,imports,,,
,Bioconductor,famat,,1.8.0,,stringr,Bioconductor,imports,,,
,Bioconductor,famat,,1.8.0,,GO.db,Bioconductor,imports,,,
,Bioconductor,famat,,1.8.0,,ontologyIndex,Bioconductor,imports,,,
,Bioconductor,famat,,1.8.0,,tidyr,Bioconductor,imports,,,
,Bioconductor,famat,,1.8.0,,shiny,Bioconductor,imports,,,
,Bioconductor,famat,,1.8.0,,shinydashboard,Bioconductor,imports,,,
,Bioconductor,famat,,1.8.0,,shinyBS,Bioconductor,imports,,,
,Bioconductor,famat,,1.8.0,,plotly,Bioconductor,imports,,,
,Bioconductor,famat,,1.8.0,,magrittr,Bioconductor,imports,,,
,Bioconductor,famat,,1.8.0,,DT,Bioconductor,imports,,,
,Bioconductor,famat,,1.8.0,,clusterProfiler,Bioconductor,imports,,,
,Bioconductor,famat,,1.8.0,,org.Hs.eg.db,Bioconductor,imports,,,
,Bioconductor,geneClassifiers,,1.22.0,,R,Bioconductor,depends,,,
,Bioconductor,geneClassifiers,,1.22.0,,utils,Bioconductor,imports,,,
,Bioconductor,geneClassifiers,,1.22.0,,methods,Bioconductor,imports,,,
,Bioconductor,geneClassifiers,,1.22.0,,stats,Bioconductor,imports,,,
,Bioconductor,geneClassifiers,,1.22.0,,Biobase,Bioconductor,imports,,,
,Bioconductor,geneClassifiers,,1.22.0,,BiocGenerics,Bioconductor,imports,,,
,Bioconductor,GenomicOZone,,1.12.0,,R,Bioconductor,depends,,,
,Bioconductor,GenomicOZone,,1.12.0,,Ckmeans.1d.dp,Bioconductor,depends,,,
,Bioconductor,GenomicOZone,,1.12.0,,GenomicRanges,Bioconductor,depends,,,
,Bioconductor,GenomicOZone,,1.12.0,,biomaRt,Bioconductor,depends,,,
,Bioconductor,GenomicOZone,,1.12.0,,ggplot2,Bioconductor,depends,,,
,Bioconductor,GenomicOZone,,1.12.0,,grDevices,Bioconductor,imports,,,
,Bioconductor,GenomicOZone,,1.12.0,,stats,Bioconductor,imports,,,
,Bioconductor,GenomicOZone,,1.12.0,,utils,Bioconductor,imports,,,
,Bioconductor,GenomicOZone,,1.12.0,,plyr,Bioconductor,imports,,,
,Bioconductor,GenomicOZone,,1.12.0,,gridExtra,Bioconductor,imports,,,
,Bioconductor,GenomicOZone,,1.12.0,,lsr,Bioconductor,imports,,,
,Bioconductor,GenomicOZone,,1.12.0,,parallel,Bioconductor,imports,,,
,Bioconductor,GenomicOZone,,1.12.0,,ggbio,Bioconductor,imports,,,
,Bioconductor,GenomicOZone,,1.12.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,GenomicOZone,,1.12.0,,IRanges,Bioconductor,imports,,,
,Bioconductor,GenomicOZone,,1.12.0,,GenomeInfoDb,Bioconductor,imports,,,
,Bioconductor,GenomicOZone,,1.12.0,,Rdpack,Bioconductor,imports,,,
,Bioconductor,geva,,1.6.0,,R,Bioconductor,depends,,,
,Bioconductor,geva,,1.6.0,,grDevices,Bioconductor,imports,,,
,Bioconductor,geva,,1.6.0,,graphics,Bioconductor,imports,,,
,Bioconductor,geva,,1.6.0,,methods,Bioconductor,imports,,,
,Bioconductor,geva,,1.6.0,,stats,Bioconductor,imports,,,
,Bioconductor,geva,,1.6.0,,utils,Bioconductor,imports,,,
,Bioconductor,geva,,1.6.0,,dbscan,Bioconductor,imports,,,
,Bioconductor,geva,,1.6.0,,fastcluster,Bioconductor,imports,,,
,Bioconductor,geva,,1.6.0,,matrixStats,Bioconductor,imports,,,
,Bioconductor,ggmanh,,1.2.0,,methods,Bioconductor,depends,,,
,Bioconductor,ggmanh,,1.2.0,,ggplot2,Bioconductor,depends,,,
,Bioconductor,ggmanh,,1.2.0,,gdsfmt,Bioconductor,imports,,,
,Bioconductor,ggmanh,,1.2.0,,ggrepel,Bioconductor,imports,,,
,Bioconductor,ggmanh,,1.2.0,,grDevices,Bioconductor,imports,,,
,Bioconductor,ggmanh,,1.2.0,,RColorBrewer,Bioconductor,imports,,,
,Bioconductor,ggmanh,,1.2.0,,rlang,Bioconductor,imports,,,
,Bioconductor,ggmanh,,1.2.0,,scales,Bioconductor,imports,,,
,Bioconductor,ggmanh,,1.2.0,,SeqArray,Bioconductor,imports,,,
,Bioconductor,ggmanh,,1.2.0,,stats,Bioconductor,imports,,,
,Bioconductor,GIGSEA,,1.16.0,,R,Bioconductor,depends,,,
,Bioconductor,GIGSEA,,1.16.0,,Matrix,Bioconductor,depends,,,
,Bioconductor,GIGSEA,,1.16.0,,MASS,Bioconductor,depends,,,
,Bioconductor,GIGSEA,,1.16.0,,locfdr,Bioconductor,depends,,,
,Bioconductor,GIGSEA,,1.16.0,,stats,Bioconductor,depends,,,
,Bioconductor,GIGSEA,,1.16.0,,utils,Bioconductor,depends,,,
,Bioconductor,gmoviz,,1.10.0,,circlize,Bioconductor,depends,,,
,Bioconductor,gmoviz,,1.10.0,,GenomicRanges,Bioconductor,depends,,,
,Bioconductor,gmoviz,,1.10.0,,graphics,Bioconductor,depends,,,
,Bioconductor,gmoviz,,1.10.0,,R,Bioconductor,depends,,,
,Bioconductor,gmoviz,,1.10.0,,grid,Bioconductor,imports,,,
,Bioconductor,gmoviz,,1.10.0,,gridBase,Bioconductor,imports,,,
,Bioconductor,gmoviz,,1.10.0,,Rsamtools,Bioconductor,imports,,,
,Bioconductor,gmoviz,,1.10.0,,ComplexHeatmap,Bioconductor,imports,,,
,Bioconductor,gmoviz,,1.10.0,,BiocGenerics,Bioconductor,imports,,,
,Bioconductor,gmoviz,,1.10.0,,Biostrings,Bioconductor,imports,,,
,Bioconductor,gmoviz,,1.10.0,,GenomeInfoDb,Bioconductor,imports,,,
,Bioconductor,gmoviz,,1.10.0,,methods,Bioconductor,imports,,,
,Bioconductor,gmoviz,,1.10.0,,GenomicAlignments,Bioconductor,imports,,,
,Bioconductor,gmoviz,,1.10.0,,GenomicFeatures,Bioconductor,imports,,,
,Bioconductor,gmoviz,,1.10.0,,IRanges,Bioconductor,imports,,,
,Bioconductor,gmoviz,,1.10.0,,rtracklayer,Bioconductor,imports,,,
,Bioconductor,gmoviz,,1.10.0,,pracma,Bioconductor,imports,,,
,Bioconductor,gmoviz,,1.10.0,,colorspace,Bioconductor,imports,,,
,Bioconductor,gmoviz,,1.10.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,GMRP,,1.26.0,,R,Bioconductor,depends,,,
,Bioconductor,GMRP,,1.26.0,,stats,Bioconductor,depends,,,
,Bioconductor,GMRP,,1.26.0,,utils,Bioconductor,depends,,,
,Bioconductor,GMRP,,1.26.0,,graphics,Bioconductor,depends,,,
,Bioconductor,GMRP,,1.26.0,,grDevices,Bioconductor,depends,,,
,Bioconductor,GMRP,,1.26.0,,diagram,Bioconductor,depends,,,
,Bioconductor,GMRP,,1.26.0,,plotrix,Bioconductor,depends,,,
,Bioconductor,GMRP,,1.26.0,,base,Bioconductor,depends,,,
,Bioconductor,GMRP,,1.26.0,,GenomicRanges,Bioconductor,depends,,,
,Bioconductor,GRaNIE,,1.2.6,,R,Bioconductor,depends,,,
,Bioconductor,GRaNIE,,1.2.6,,futile.logger,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,checkmate,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,patchwork,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,reshape2,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,data.table,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,matrixStats,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,Matrix,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,GenomicRanges,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,RColorBrewer,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,ComplexHeatmap,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,DESeq2,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,circlize,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,progress,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,utils,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,methods,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,stringr,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,scales,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,igraph,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,ggplot2,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,rlang,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,Biostrings,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,GenomeInfoDb,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,SummarizedExperiment,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,forcats,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,gridExtra,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,limma,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,tidyselect,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,readr,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,grid,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,tidyr,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,dplyr,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,stats,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,grDevices,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,graphics,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,magrittr,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,tibble,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,viridis,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,colorspace,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,biomaRt,Bioconductor,imports,,,
,Bioconductor,GRaNIE,,1.2.6,,topGO,Bioconductor,imports,,,
,Bioconductor,GSgalgoR,,1.8.0,,cluster,Bioconductor,imports,,,
,Bioconductor,GSgalgoR,,1.8.0,,doParallel,Bioconductor,imports,,,
,Bioconductor,GSgalgoR,,1.8.0,,foreach,Bioconductor,imports,,,
,Bioconductor,GSgalgoR,,1.8.0,,matchingR,Bioconductor,imports,,,
,Bioconductor,GSgalgoR,,1.8.0,,nsga2R,Bioconductor,imports,,,
,Bioconductor,GSgalgoR,,1.8.0,,survival,Bioconductor,imports,,,
,Bioconductor,GSgalgoR,,1.8.0,,proxy,Bioconductor,imports,,,
,Bioconductor,GSgalgoR,,1.8.0,,stats,Bioconductor,imports,,,
,Bioconductor,GSgalgoR,,1.8.0,,methods,Bioconductor,imports,,,
,Bioconductor,iASeq,,1.42.0,,R,Bioconductor,depends,,,
,Bioconductor,iASeq,,1.42.0,,graphics,Bioconductor,imports,,,
,Bioconductor,iASeq,,1.42.0,,grDevices,Bioconductor,imports,,,
,Bioconductor,iChip,,1.52.0,,R,Bioconductor,depends,,,
,Bioconductor,iChip,,1.52.0,,limma,Bioconductor,imports,,,
,Bioconductor,Informeasure,,1.8.0,,R,Bioconductor,depends,,,
,Bioconductor,Informeasure,,1.8.0,,entropy,Bioconductor,imports,,,
,Bioconductor,ipdDb,,1.16.0,,R,Bioconductor,depends,,,
,Bioconductor,ipdDb,,1.16.0,,methods,Bioconductor,depends,,,
,Bioconductor,ipdDb,,1.16.0,,AnnotationDbi,Bioconductor,depends,,,
,Bioconductor,ipdDb,,1.16.0,,AnnotationHub,Bioconductor,depends,,,
,Bioconductor,ipdDb,,1.16.0,,Biostrings,Bioconductor,imports,,,
,Bioconductor,ipdDb,,1.16.0,,GenomicRanges,Bioconductor,imports,,,
,Bioconductor,ipdDb,,1.16.0,,RSQLite,Bioconductor,imports,,,
,Bioconductor,ipdDb,,1.16.0,,DBI,Bioconductor,imports,,,
,Bioconductor,ipdDb,,1.16.0,,IRanges,Bioconductor,imports,,,
,Bioconductor,ipdDb,,1.16.0,,stats,Bioconductor,imports,,,
,Bioconductor,ipdDb,,1.16.0,,assertthat,Bioconductor,imports,,,
,Bioconductor,ivygapSE,,1.20.0,,R,Bioconductor,depends,,,
,Bioconductor,ivygapSE,,1.20.0,,SummarizedExperiment,Bioconductor,depends,,,
,Bioconductor,ivygapSE,,1.20.0,,shiny,Bioconductor,imports,,,
,Bioconductor,ivygapSE,,1.20.0,,survival,Bioconductor,imports,,,
,Bioconductor,ivygapSE,,1.20.0,,survminer,Bioconductor,imports,,,
,Bioconductor,ivygapSE,,1.20.0,,hwriter,Bioconductor,imports,,,
,Bioconductor,ivygapSE,,1.20.0,,plotly,Bioconductor,imports,,,
,Bioconductor,ivygapSE,,1.20.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,ivygapSE,,1.20.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,ivygapSE,,1.20.0,,graphics,Bioconductor,imports,,,
,Bioconductor,ivygapSE,,1.20.0,,stats,Bioconductor,imports,,,
,Bioconductor,ivygapSE,,1.20.0,,utils,Bioconductor,imports,,,
,Bioconductor,ivygapSE,,1.20.0,,UpSetR,Bioconductor,imports,,,
,Bioconductor,KBoost,,1.6.0,,R,Bioconductor,depends,,,
,Bioconductor,KBoost,,1.6.0,,stats,Bioconductor,depends,,,
,Bioconductor,KBoost,,1.6.0,,utils,Bioconductor,depends,,,
,Bioconductor,MantelCorr,,1.68.0,,R,Bioconductor,depends,,,
,Bioconductor,MantelCorr,,1.68.0,,stats,Bioconductor,imports,,,
,Bioconductor,microbiomeDASim,,1.12.0,,R,Bioconductor,depends,,,
,Bioconductor,microbiomeDASim,,1.12.0,,graphics,Bioconductor,imports,,,
,Bioconductor,microbiomeDASim,,1.12.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,microbiomeDASim,,1.12.0,,MASS,Bioconductor,imports,,,
,Bioconductor,microbiomeDASim,,1.12.0,,tmvtnorm,Bioconductor,imports,,,
,Bioconductor,microbiomeDASim,,1.12.0,,Matrix,Bioconductor,imports,,,
,Bioconductor,microbiomeDASim,,1.12.0,,mvtnorm,Bioconductor,imports,,,
,Bioconductor,microbiomeDASim,,1.12.0,,pbapply,Bioconductor,imports,,,
,Bioconductor,microbiomeDASim,,1.12.0,,stats,Bioconductor,imports,,,
,Bioconductor,microbiomeDASim,,1.12.0,,phyloseq,Bioconductor,imports,,,
,Bioconductor,microbiomeDASim,,1.12.0,,metagenomeSeq,Bioconductor,imports,,,
,Bioconductor,microbiomeDASim,,1.12.0,,Biobase,Bioconductor,imports,,,
,Bioconductor,multiscan,,1.58.0,,R,Bioconductor,depends,,,
,Bioconductor,multiscan,,1.58.0,,Biobase,Bioconductor,imports,,,
,Bioconductor,multiscan,,1.58.0,,utils,Bioconductor,imports,,,
,Bioconductor,NBAMSeq,,1.14.0,,R,Bioconductor,depends,,,
,Bioconductor,NBAMSeq,,1.14.0,,SummarizedExperiment,Bioconductor,depends,,,
,Bioconductor,NBAMSeq,,1.14.0,,S4Vectors,Bioconductor,depends,,,
,Bioconductor,NBAMSeq,,1.14.0,,DESeq2,Bioconductor,imports,,,
,Bioconductor,NBAMSeq,,1.14.0,,mgcv,Bioconductor,imports,,,
,Bioconductor,NBAMSeq,,1.14.0,,BiocParallel,Bioconductor,imports,,,
,Bioconductor,NBAMSeq,,1.14.0,,genefilter,Bioconductor,imports,,,
,Bioconductor,NBAMSeq,,1.14.0,,methods,Bioconductor,imports,,,
,Bioconductor,NBAMSeq,,1.14.0,,stats,Bioconductor,imports,,,
,Bioconductor,nempi,,1.6.0,,R,Bioconductor,depends,,,
,Bioconductor,nempi,,1.6.0,,mnem,Bioconductor,depends,,,
,Bioconductor,nempi,,1.6.0,,e1071,Bioconductor,imports,,,
,Bioconductor,nempi,,1.6.0,,nnet,Bioconductor,imports,,,
,Bioconductor,nempi,,1.6.0,,randomForest,Bioconductor,imports,,,
,Bioconductor,nempi,,1.6.0,,naturalsort,Bioconductor,imports,,,
,Bioconductor,nempi,,1.6.0,,graphics,Bioconductor,imports,,,
,Bioconductor,nempi,,1.6.0,,stats,Bioconductor,imports,,,
